name,rate,term_months,min_amount,can_replenish,currency,payout_mode
Хозяйка,6.35,6,10000,False,EUR,end
Исполнять,8.62,12,50000,True,USD,monthly
Волк,13.37,12,50000,True,EUR,end
Мгновение,13.65,6,100000,True,USD,end
Скользить,21.22,6,100000,True,USD,end
Багровый,16.08,60,100000,True,RUB,monthly
Девка,14.71,36,10000,False,RUB,monthly
Пространство,13.3,60,500000,False,USD,end
Освободить,12.92,12,500000,True,USD,monthly
Совет,14.71,24,50000,True,RUB,monthly
Степь,23.67,6,50000,False,RUB,end
Шлем,18.84,24,100000,True,USD,end
Сынок,15.97,12,10000,True,EUR,monthly
Армейский,19.13,36,50000,True,USD,end
Головной,20.23,12,10000,True,RUB,end
Радость,7.76,6,500000,False,RUB,monthly
Добиться,23.0,12,500000,False,RUB,monthly
Команда,8.03,6,100000,False,EUR,end
Направо,19.04,12,10000,False,RUB,end
Полоска,8.65,6,500000,True,USD,end
Сустав,12.77,60,500000,False,RUB,end
Сустав,20.53,36,500000,True,EUR,monthly
Возмутиться,10.54,6,50000,True,EUR,end
Мелочь,18.93,60,500000,False,USD,end
Избегать,6.08,24,100000,False,EUR,end
Белье,8.36,24,10000,True,EUR,end
Функция,22.47,6,50000,False,RUB,end
Лететь,11.66,12,500000,True,RUB,end
Вряд,20.88,12,50000,True,RUB,monthly
Порода,12.04,60,50000,True,RUB,monthly
Соответствие,16.22,12,10000,True,EUR,end
Космос,24.52,60,500000,False,EUR,end
Казнь,11.75,36,500000,False,EUR,monthly
Светило,17.2,60,100000,True,EUR,end
Призыв,23.14,24,50000,True,RUB,end
Мера,11.82,6,10000,True,RUB,monthly
Прелесть,21.06,24,500000,True,RUB,end
Сопровождаться,8.37,24,100000,True,RUB,monthly
Сбросить,9.09,12,50000,False,EUR,end
Князь,14.25,36,500000,True,EUR,end
Строительство,18.41,36,10000,True,EUR,monthly
Низкий,21.13,36,10000,False,RUB,monthly
Проход,15.8,36,50000,False,USD,end
Стакан,15.58,60,10000,False,RUB,end
Поколение,9.38,6,50000,True,RUB,end
Невыносимый,15.18,12,500000,False,USD,end
Сутки,20.38,36,50000,False,RUB,monthly
Провинция,23.04,60,10000,False,USD,end
Дрогнуть,21.53,12,50000,False,EUR,monthly
Ответить,17.3,6,500000,False,USD,monthly
Низкий,19.9,60,50000,True,RUB,end
Конструкция,20.23,6,10000,False,USD,monthly
Вряд,18.67,36,50000,False,EUR,end
Место,18.18,24,50000,False,EUR,end
Привлекать,10.7,24,10000,True,RUB,end
Какой,6.26,36,100000,True,EUR,monthly
Мелькнуть,23.19,6,10000,True,RUB,end
Бак,16.22,24,500000,True,RUB,end
Передо,6.5,6,50000,True,USD,monthly
Лететь,7.42,36,100000,False,EUR,end
Дыхание,9.41,6,10000,True,RUB,end
Заработать,16.76,24,10000,False,EUR,monthly
Песенка,9.13,24,50000,True,RUB,end
Выкинуть,20.7,60,100000,True,USD,end
Сходить,20.81,36,10000,False,USD,end
Вскакивать,14.86,24,100000,True,RUB,end
Инфекция,13.35,6,500000,True,EUR,end
Инфекция,7.68,12,100000,False,USD,monthly
Избегать,19.28,24,100000,False,EUR,monthly
Монета,24.9,36,500000,False,RUB,end
Наткнуться,17.89,6,50000,False,RUB,end
Прошептать,10.08,6,100000,False,USD,monthly
Решение,16.2,6,50000,False,USD,end
Написать,20.2,24,50000,False,EUR,monthly
Решение,12.56,60,50000,False,RUB,monthly
Спорт,20.29,60,50000,False,RUB,end
Палка,24.29,6,500000,True,RUB,monthly
Еврейский,17.57,36,10000,True,RUB,monthly
Совещание,15.93,36,100000,True,EUR,end
Прошептать,13.65,6,50000,False,RUB,monthly
Затянуться,15.78,24,100000,False,EUR,monthly
Жить,15.82,36,100000,False,RUB,monthly
Товар,20.38,6,50000,False,USD,monthly
Труп,17.9,36,10000,True,USD,monthly
Доставать,19.93,6,50000,True,RUB,end
Возбуждение,13.07,6,500000,False,USD,monthly
Сынок,8.75,24,10000,False,EUR,end
Материя,9.74,60,100000,False,EUR,end
Заплакать,5.16,12,100000,False,USD,monthly
Забирать,11.27,6,100000,False,USD,end
Изба,14.98,6,50000,True,RUB,end
Голубчик,15.07,24,100000,False,EUR,monthly
Госпожа,10.95,12,500000,True,USD,end
Через,15.16,6,100000,False,USD,monthly
Тусклый,7.3,60,50000,False,RUB,end
Уточнить,9.54,60,500000,True,RUB,end
Полевой,6.16,60,100000,False,EUR,monthly
Виднеться,21.9,60,500000,True,RUB,end
Хотеть,15.4,12,10000,True,EUR,end
Помолчать,22.64,6,500000,True,USD,end
Невозможно,19.53,24,50000,True,RUB,monthly
Невыносимый,16.03,12,10000,True,USD,end
Неожиданно,7.52,12,10000,False,RUB,end
Налоговый,21.18,36,10000,True,RUB,end
Коммунизм,13.22,6,10000,False,EUR,monthly
Жить,16.54,36,100000,True,EUR,end
Ярко,18.33,12,10000,True,USD,end
Функция,11.92,24,10000,True,RUB,monthly
Пространство,21.88,36,100000,True,RUB,end
Выгнать,6.17,36,500000,False,USD,monthly
Встать,14.12,12,50000,True,USD,end
Посвятить,22.97,6,500000,False,RUB,end
Заработать,23.8,6,100000,False,USD,end
Более,14.08,12,500000,False,USD,monthly
Низкий,10.16,36,500000,True,RUB,monthly
Чем,11.06,24,500000,True,EUR,end
Прелесть,21.69,24,10000,True,EUR,monthly
Одиннадцать,14.23,24,10000,False,USD,end
Костер,8.86,36,500000,True,RUB,end
Заработать,21.21,6,500000,True,USD,monthly
Видимо,9.73,6,50000,False,USD,monthly
Вздрагивать,14.14,36,50000,True,USD,monthly
Эпоха,10.92,60,100000,False,EUR,end
Запретить,19.76,60,500000,True,EUR,end
Функция,19.98,12,100000,True,EUR,end
Иной,13.94,6,10000,False,RUB,end
Посидеть,7.92,24,500000,False,USD,monthly
Медицина,22.68,6,100000,True,RUB,monthly
Банда,20.91,60,100000,True,USD,monthly
Непривычный,16.79,24,500000,True,EUR,end
Неожиданно,11.31,24,50000,False,RUB,end
Штаб,21.46,24,500000,False,EUR,monthly
Функция,14.09,12,500000,True,EUR,end
Выражение,6.4,24,50000,True,USD,end
Интеллектуальный,18.26,60,10000,True,RUB,end
Поезд,13.55,24,500000,False,EUR,monthly
Терапия,7.57,24,10000,False,RUB,end
Терапия,11.51,36,50000,True,RUB,end
Ныне,5.11,24,100000,False,USD,end
Покинуть,20.67,12,100000,True,USD,end
Войти,18.89,12,10000,False,USD,end
Бегать,16.26,12,10000,True,RUB,monthly
Ученый,15.48,60,100000,False,USD,monthly
Возникновение,7.43,12,10000,False,USD,monthly
Выражение,5.33,24,100000,False,USD,end
Бровь,17.1,24,10000,False,RUB,monthly
Второй,24.25,36,50000,False,RUB,end
Терапия,12.63,12,100000,False,EUR,monthly
Выражение,21.53,12,500000,True,EUR,end
Слишком,21.54,36,50000,True,EUR,monthly
Песня,20.76,12,500000,True,EUR,end
Точно,19.06,60,100000,False,USD,monthly
Степь,19.51,24,100000,True,EUR,monthly
Результат,13.77,36,500000,False,EUR,monthly
Непривычный,13.28,24,50000,False,USD,monthly
Жестокий,11.7,36,100000,True,USD,end
Очко,17.96,6,100000,False,EUR,end
Функция,11.55,6,500000,True,RUB,monthly
Миллиард,9.43,12,50000,False,RUB,end
Результат,21.14,12,100000,True,EUR,monthly
Монета,15.01,12,100000,False,USD,end
Нажать,22.93,6,500000,False,EUR,monthly
Тяжелый,19.31,36,500000,True,EUR,monthly
Багровый,23.24,12,10000,True,RUB,monthly
Избегать,13.12,36,10000,False,EUR,end
Смеяться,5.41,24,10000,True,USD,end
Поколение,19.72,60,100000,True,RUB,monthly
Смеяться,21.01,6,50000,False,EUR,monthly
Ботинок,18.69,12,100000,True,USD,end
Применяться,18.75,6,10000,False,EUR,monthly
Выражение,18.86,60,50000,False,EUR,monthly
Холодно,14.67,12,100000,False,RUB,end
Пространство,5.89,36,500000,True,RUB,monthly
Ребятишки,24.5,36,500000,False,USD,end
Юный,14.57,60,50000,False,USD,monthly
Труп,9.85,24,50000,False,RUB,end
Налоговый,17.93,12,50000,False,USD,monthly
Вывести,16.86,6,10000,False,USD,end
Торопливый,19.24,36,100000,False,EUR,end
Дальний,9.88,60,50000,True,USD,end
Предоставить,19.64,24,500000,False,RUB,end
Секунда,23.98,24,10000,True,USD,monthly
Деньги,5.85,60,500000,True,RUB,monthly
Слишком,21.16,36,100000,False,RUB,monthly
Войти,23.56,24,50000,False,RUB,end
Освобождение,19.16,60,10000,True,RUB,end
Разводить,14.31,60,100000,False,EUR,end
Район,21.88,12,10000,False,USD,end
Тысяча,18.16,24,50000,False,USD,end
Пересечь,5.89,12,10000,False,EUR,end
Карандаш,5.53,60,500000,False,EUR,end
Четыре,15.84,12,100000,True,USD,end
Слишком,13.16,12,50000,True,RUB,end
Изучить,9.42,6,50000,True,RUB,end
Разнообразный,8.66,60,100000,True,EUR,end
Устройство,6.43,6,10000,False,EUR,monthly
Помолчать,6.41,12,10000,False,USD,monthly
Скользить,20.26,6,10000,False,RUB,monthly
Пламя,19.79,6,50000,False,USD,end
Выразить,14.17,12,10000,False,USD,monthly
Понятный,23.24,12,10000,True,RUB,end
Войти,7.55,6,10000,True,USD,end
Разнообразный,12.42,6,50000,True,EUR,monthly
Наслаждение,11.79,12,100000,True,RUB,monthly
Да,19.9,6,100000,False,RUB,end
Четко,13.61,24,50000,False,USD,end
Угроза,22.48,24,500000,True,USD,end
Скрытый,13.02,6,50000,False,RUB,end
Табак,11.0,6,100000,False,EUR,end
Командование,15.14,12,50000,True,USD,end
Заложить,9.29,36,10000,True,USD,end
Полюбить,18.1,60,100000,True,USD,monthly
Слишком,23.81,24,100000,True,USD,end
Грустный,13.22,12,500000,False,RUB,monthly
Избегать,19.42,24,10000,False,RUB,monthly
Выражение,5.23,36,50000,True,RUB,monthly
Школьный,10.28,12,10000,True,USD,end
Мучительно,5.31,36,10000,True,RUB,end
Привлекать,13.19,6,100000,False,RUB,monthly
Приличный,11.24,24,500000,True,RUB,monthly
Сынок,24.1,36,500000,False,USD,end
Вывести,23.01,60,500000,False,USD,end
Потянуться,7.02,36,50000,True,RUB,monthly
Банк,16.11,12,10000,True,RUB,end
Успокоиться,6.98,12,50000,False,USD,monthly
Граница,12.45,6,500000,True,USD,end
Спасть,6.23,6,50000,True,EUR,end
Командир,5.74,24,100000,False,USD,end
Труп,9.27,12,50000,True,EUR,monthly
Жидкий,12.44,12,10000,True,USD,end
Оставить,11.67,24,500000,False,EUR,monthly
Шлем,20.68,24,50000,True,RUB,end
Дальний,18.36,24,10000,False,RUB,end
Прежде,24.19,12,50000,False,RUB,monthly
Совет,12.49,12,500000,False,RUB,end
Ныне,8.98,60,100000,False,USD,monthly
Тяжелый,22.73,24,100000,True,RUB,monthly
Мучительно,14.06,6,10000,False,EUR,monthly
Засунуть,15.33,60,100000,False,EUR,monthly
Подробность,24.69,6,500000,False,USD,end
Выгнать,6.13,24,50000,True,RUB,monthly
Ленинград,14.54,60,10000,True,USD,end
Тута,11.87,6,10000,True,USD,monthly
Невозможно,7.82,60,10000,True,EUR,monthly
Полевой,8.49,24,100000,True,RUB,end
Угодный,8.32,36,10000,False,USD,monthly
Дыхание,11.71,24,50000,False,EUR,monthly
Остановить,17.67,36,10000,False,RUB,monthly
Налево,24.16,24,10000,True,USD,monthly
Ночь,17.41,12,10000,True,RUB,monthly
Скользить,5.45,24,50000,False,RUB,monthly
Деньги,9.62,12,500000,False,USD,end
Затянуться,13.01,60,100000,True,USD,monthly
Совет,9.61,60,50000,False,USD,end
Разнообразный,5.81,12,50000,True,USD,end
Означать,20.82,6,50000,False,USD,monthly
Академик,18.04,12,100000,False,USD,end
Пространство,16.6,6,100000,False,EUR,monthly
Полюбить,10.57,36,50000,True,EUR,monthly
Понятный,10.87,60,500000,False,RUB,monthly
Близко,16.67,36,500000,False,EUR,monthly
Академик,20.08,6,10000,True,EUR,monthly
Набор,7.34,12,500000,True,USD,monthly
Песенка,11.75,6,100000,True,RUB,end
Поговорить,24.65,6,500000,True,USD,monthly
Тута,12.38,60,50000,False,USD,monthly
Сомнительный,7.32,12,10000,True,RUB,end
Бровь,6.49,36,50000,True,USD,monthly
Редактор,14.69,36,500000,False,EUR,monthly
Тусклый,5.13,60,500000,True,RUB,monthly
Парень,19.74,6,500000,False,USD,monthly
Блин,5.78,36,10000,True,RUB,end
А,8.23,24,500000,False,EUR,end
Команда,5.37,12,500000,False,RUB,monthly
Князь,19.12,6,50000,False,RUB,monthly
Расстегнуть,6.71,6,10000,False,USD,end
Помолчать,15.01,36,10000,False,USD,end
Сохранять,8.48,6,50000,True,EUR,end
Приходить,21.48,60,500000,False,USD,monthly
Мягкий,10.85,12,50000,False,EUR,end
Выгнать,7.64,60,500000,True,EUR,end
Мелочь,6.53,12,100000,True,EUR,end
Скользить,9.48,6,500000,True,RUB,monthly
Правый,16.7,36,50000,True,USD,end
Витрина,8.99,36,10000,True,RUB,end
Место,24.1,12,500000,False,USD,monthly
Ломать,9.85,60,500000,False,EUR,monthly
Подземный,10.53,24,50000,False,EUR,end
Близко,11.12,24,500000,False,USD,end
Мрачно,24.44,36,50000,True,USD,end
Материя,14.27,12,50000,True,EUR,monthly
Головной,22.73,36,500000,True,RUB,end
Боец,5.97,60,500000,True,RUB,end
Бетонный,9.26,24,500000,True,USD,monthly
Иной,24.25,60,50000,True,RUB,monthly
Холодно,24.96,6,100000,True,EUR,monthly
Металл,5.4,60,500000,False,EUR,end
Прощение,10.99,36,500000,False,USD,monthly
Славный,15.51,60,50000,True,EUR,monthly
Ведь,5.36,12,10000,True,USD,end
Услать,11.3,6,100000,False,RUB,end
Цепочка,23.29,24,100000,True,RUB,monthly
Валюта,7.69,36,100000,True,USD,end
Пространство,12.36,24,50000,False,RUB,end
Лапа,20.45,6,50000,True,EUR,end
Приятель,14.39,6,10000,True,RUB,end
Интернет,14.18,24,50000,True,USD,end
Вывести,17.12,60,10000,False,EUR,monthly
Коробка,18.33,24,50000,False,RUB,end
Разуметься,7.91,24,50000,False,RUB,monthly
Появление,10.6,36,500000,True,RUB,monthly
Тусклый,20.95,36,100000,True,EUR,monthly
Военный,20.65,6,10000,True,RUB,monthly
Сомнительный,17.91,12,10000,True,EUR,monthly
Волк,17.08,6,50000,True,RUB,monthly
Кидать,16.57,36,500000,True,RUB,end
Освобождение,24.36,60,500000,True,RUB,monthly
Полевой,7.58,12,500000,True,RUB,monthly
Пол,16.8,36,100000,False,EUR,monthly
Исследование,13.9,12,500000,False,EUR,monthly
Сверкающий,10.29,60,500000,False,EUR,end
Исследование,20.2,60,10000,True,EUR,monthly
Юный,14.57,24,500000,True,EUR,monthly
Оставить,12.19,24,50000,True,USD,monthly
Увеличиваться,24.84,36,100000,True,EUR,monthly
Ночь,14.53,6,10000,False,USD,end
Грудь,21.59,36,10000,True,EUR,monthly
Кожа,9.02,24,100000,False,RUB,end
Упорно,12.57,12,100000,True,USD,monthly
Деловой,16.33,6,500000,False,RUB,end
Хозяйка,24.98,12,500000,True,RUB,end
Второй,5.76,36,500000,False,USD,end
Привлекать,8.73,24,50000,True,USD,monthly
Болото,18.56,6,100000,True,EUR,monthly
Интернет,11.32,60,50000,True,EUR,monthly
Полевой,15.62,6,500000,True,USD,monthly
Витрина,23.53,24,50000,True,USD,end
Сынок,8.49,12,500000,True,EUR,monthly
Демократия,8.02,36,10000,False,EUR,monthly
Налоговый,8.14,6,100000,False,USD,end
Палка,17.11,6,50000,False,RUB,end
Четко,13.49,24,500000,False,EUR,monthly
Слишком,23.54,6,50000,True,USD,monthly
Конференция,7.08,24,10000,True,USD,monthly
Свежий,6.94,24,100000,True,EUR,monthly
Освободить,22.64,12,50000,False,EUR,monthly
Призыв,10.18,36,50000,False,RUB,end
Военный,10.3,12,500000,False,EUR,monthly
Виднеться,14.32,36,50000,False,USD,monthly
Доставать,13.57,36,100000,True,EUR,end
Девка,6.54,60,50000,True,USD,monthly
Отражение,15.21,6,50000,False,USD,monthly
Интернет,14.22,24,100000,True,USD,monthly
Изображать,7.31,36,100000,True,EUR,end
Прежде,19.23,6,50000,False,RUB,monthly
Миллиард,12.48,60,500000,False,EUR,monthly
Миф,17.42,60,500000,False,USD,end
Избегать,16.65,24,500000,False,USD,monthly
Сравнение,13.01,6,50000,True,RUB,monthly
Лететь,10.71,24,500000,False,EUR,end
Другой,14.42,6,100000,True,EUR,monthly
Сходить,15.05,6,500000,True,USD,monthly
Роскошный,11.1,12,50000,True,RUB,end
